"There's a lot going on in this Merlot, which is likeable now for its rich blackberry, cherry, cranberry, cola and spice flavors. It's dry and balanced.",86,Bandit NV Merlot (California),,,,
"The palate has a touch of green rosemary and wild berry, with a hint of toasted almond on the finish. It is named after the high-altitude vineyard (located 1,300–1,700 feet above sea level) from which the Nero d'Avola grapes were sourced.",88,Tenuta Rapitalà 2009 Alto Nero d'Avola (Sicilia),,,,
"Barbera grapes from a Lake Chelan vineyard are blended with 25% Sangiovese from the Yakima Valley. It's an interesting wine, with pretty strawberry fruit, tart acidity and a wall of tannin that cuts it short. The components are starkly apparent, but with time may ultimately blend into a more seamless expression of what seems to be good fruit.",87,Patterson 2009 Barbera (Columbia Valley (WA)),,,,
"A creamy nose shows spikes of green freshness, reminiscent of fern or ivy. The palate holds peppery, citrusy spray with creamy generosity while white pepper and ripe pear appear at the seams. The long finish is whistle-clean. This will blossom into further aromatic intensity with a little age. Drink as of 2016.",94,Bründlmayer 2013 Vincents Spiegel Reserve Grüner Veltliner (Kamptal),,,,
"This light rosé is scented with rosewater, melon and strawberry. Finished dry and nicely structured.",86,Waterbrook 2006 Rosé Sangiovese (Columbia Valley (WA)),,,,
"Casey McClellan blended 15% Merlot into this vintage—the most ever—and has crafted a bright, sappy wine with vivid flavors of spiced apples and raspberries. There's a distinct scent of cinnamon, perhaps from the use of Hungarian oak barrels, (30% new.) Thoroughly delicious and surprisingly deep in this lighter vintage.",91,Seven Hills 2011 Malbec (Walla Walla Valley (WA)),,,,
"Cherry, spicebox, pepper and some vegetal aromas are followed by flavors of blueberry, toast and cherry. This is an approachable Greek red with bright fruit and good acidity. A spicy finish adds to the appeal. Pair with game and pork.",86,Alpha Estate 2010 Hedgehog Vineyard Xinomavro (Amyndeon),,,,
"A very soft, fruity wine, with a gentle, creamy texture and light acidity. It's fresh with vanilla and pear flavors, and ready to drink.",84,Cave de Lugny 2012 Florières  (Mâcon-Villages),,,,
"Soft and dull, with blackberry and cherry jam and sweet vanilla flavors. The tannins and acids both are low. Not going anywhere.",82,Paradise Ridge 2003 Ladi's Vineyard Cabernet Sauvignon (Sonoma County),,,,
"Plump plum, blackberry and a bit of Christmas spice show on the fairly reserved and simple nose of this twist-top table wine. Tangy acidity enlivens the palate's dark red fruit, with a touch of oregano to add some nuance.",87,Testarossa 2014 Cuvée Los Gatos Rob's Red (Central Coast),,,,
"Shy aromas of crisp yellow apple and brown sugar follow up on the palate, with compelling hints of orange blossom along the way. Quaffable and likable, it's made from 100% Chardonnay and finishes mellow and refined.",90,Gloria Ferrer NV Blanc de Blancs Chardonnay (Carneros),,,,
"Generous black plum, dried purple flowers, sweet raisin and sarsaparilla spice show on the nose of this bottling. The flavors are rich and full with bright red plum and strawberry, but there is a rocky core and pinch of oregano as well.",87,Vintage Cowboy 2014 Estate Zinfandel (San Luis Obispo County),,,,
"This wine is made from a mix of 13 different grape varieties in a field blend. It's a totally terroir driven wine, full of mineral and gritty textures in its youth. Behind this structure is a wild range of flavors—spice, apples, pears and apricots—waiting to show through. It needs to age, so drink from 2016.",94,Domaine Marcel Deiss 2011 White (Alsace),,,,
"There's tremendous value in this well-made wine. It's savory in its mix of dried herb and plum notes, with smooth, softened tannins and judicious use of oak that lends richness to the palate. It'll appeal broadly.",90,Kendall-Jackson 2013 Vintner's Reserve Merlot (Sonoma County),,,,
"This lovely metodo classico sparkling wine is made entirely from Chardonnay grapes. It has a creamy texture that delivers sensations of peach and honey, with notes of cream-filled pastries and almond. It finishes crisp and clean.",91,Rotari 2005 Flavio Riserva Chardonnay (Trento),,,,
"Golden honey in color and tone, this white is nonetheless crisp, adorned in orange blossom and a taste of white peach, the minerality never in question. Half of the fruit is estate grown, with 8% Marsanne blended in.",88,Mounts 2013 Viognier (Dry Creek Valley),,,,
"This powerful, savory bottling named for the two generations behind the family winery opens with toasted barrel and meat aromas before expanding on the nose and palate with additional black pepper and soy components. The fruit is distinctly spicy—a mix of blackberry, clove and cinnamon.",94,Shafer 2014 One Point Five Cabernet Sauvignon (Stags Leap District),,,,
"Rubbery, gaseous initial aromas give way to piquant red-fruit notes. This feels lean, racy and very high in acidity. Limited flavors of currant, tomato and salty red plum finish with herbal notes and persistent saltiness as well as abrasive acidity.",87,Altos Las Hormigas 2013 Appellation Gualtallary Malbec (Mendoza),,,,
"This is an opulent, rich wine that is full of black plums, powerful tannins and spice. Mourvèdre dominates the palate with its power and exotic aroma, but bright acidity guides a long finish. Still young, it needs several years to develop, so drink from 2016.",93,La Bastide Blanche 2010 Mourvèdre (Bandol),,,,
"This is a luxuriously layered and complex white. It's an expertly rendered combination of ripe, rich fruit—most notably spicy apple and pear—that's completely uplifted by bright acidity and a refreshing mouthfeel. Still youthful, it's both vibrant and nuanced.",92,Neyers 2014 Chardonnay (Carneros),,,,
"Blossoms and yellow cherries lend a sweet floral flair on the nose of this dry Riesling. It's straightforward in style, but quaffable and refreshing, with flavors of fresh apple and pear that finish crisp and clean.",86,Lamoreaux Landing 2013 Yellow Dog Vineyard Riesling (Finger Lakes),,,,
"From Draper clone vines planted in 1965, this bright gold-hued wine brings myriad details to its apple, jicama, white peach and nut oil flavors. A whiff of smoke carries throughout, and its sheer complexity strains the vocabulary. Stay with it as more subtle layers unfold. Though seductive now, it should mature well through 2030.",95,The Eyrie Vineyards 2015 Original Vines Chardonnay (Dundee Hills),,,,
"A selection of the best lots of wine from the 2011 vintage, this is a blend of Aragonez and Alicante Bouschet. Wood aging has given this rich wine a smooth and creamy texture, offering an opulent companion to the dense black fruits and acidity. It is a powerful wine, although not showing its high alcohol because of the fresh aftertaste. Drink from 2018.",94,Herdade de São Miguel 2011 Private Collection Red (Alentejano),,,,
"Tomero is a new line from the Carlos Pulenta group, and this one sings the tale of Salta with sincerity. You get telling acacia and lychee aromas, but none of the cheap perfume that can sometimes ruin the variety. The palate is lightly oily but linear, while the papaya, citrus and melon flavors just roll along.",89,Tomero 2007 Torrontés (Salta),,,,
"Earthy aromas suggest tilled soil, savory herb, leather, dried rose and a whiff of game. The bright palate offers crushed cherry, black raspberry, savory herb and white pepper alongside polished tannins. It's well balanced and fresh. A licorice note signals the close.",92,Col d'Orcia 2010  Brunello di Montalcino,,,,
"Made off-dry, with a sugary edge to the citrus, apple and flower flavors. The acidity is tingly. Okay for an everyday sipper if you like your white wines sweet.",83,Loredona 2009 Riesling (Monterey),,,,
"This is an attractive light and fruity wine. It has fresh fruit flavors, with notes of crisp citrus and green apple. A touch of vanilla and a smooth texture surface as it opens up.",86,Pascal Bouchard 2011 Le Classique  (Chablis),,,,
"Hints of lemon shortbread, fresh apple and white flower unfold on the nose of this delicately honeyed wine. On the palate, sweet white-peach and yellow-cherry flavors run just a shade off dry. Easy going and fresh, it finishes long, with a streak of tangerine acidity.",89,Bischöfliche Weingüter Trier 2015 Dom Off-Dry Riesling (Mosel),,,,
"Black-currant fruit and attractive acidity are layered with ripe, dark tannins and concentration. The potential is there, although it is likely be over the short term. Drink from 2018.",90,Château Gruaud Larose 2013  Saint-Julien,,,,
"The aromas are of dark honey—there's almost a roasted quality to them that verges on caramel. The flavors follow in a similar vein, suggesting roasted pineapple and caramelized peach, while the mouthfeel is pleasantly rich and filling.",88,Maximin Grünhäuser 2006 Abtsberg Auslese Riesling (Mosel-Saar-Ruwer),,,,
"Grassy, lightly weedy aromas set up a palate with sweet citrus and melony flavors. This is sticky and a touch mealy come finishing time, with a fleshy, unctuous feel and only modest structure and acidity.",85,Santa Julia 2013 Tardío Late Harvest Torrontés (Mendoza),,,,
"This is always a gigantic wine, and its success depends on technically balancing its various parts. The 2010 delivers the usual richness, with vast, deep fruit, mineral, oak and leesy flavors. It's as full bodied as a red wine, but a little heavy for a Chardonnay. Not an ager, it's best enjoyed now with the richest Chardonnay-friendly dishes.",90,Pride Mountain 2010 Vintner Select Chardonnay (Sonoma County),,,,
"This annually anticipated bottling offers a blend of Doug Margerum's top barrels from a variety of vineyards. In this vintage, aromas of baking spice and red fruit come with minty sagebrush lift. Herbs, from oregano to dried thyme, play a central role on the palate, with red cherry fruit and a tighter, tart plum skin finish, proving slightly lighter in style.",92,Margerum 2012 Über Syrah (Santa Barbara County),,,,
"Beautifully shaped and full bodied, this offers opulent ripe fruit aromas and rich, luxurious texture. Substantial concentrated flavors suggest dark cherry, clove and blackberry. There are no sharp edges yet the wine has firm tannins and a sense of good balance despite its weight.",92,Black Kite 2012 Angel Hawk Pinot Noir (Anderson Valley),,,,
"This nose features much more nuance than a typical Sauvignon Blanc, with chalky minerality, bright stone fruit and barely ripe tropicality. It's a bit tight at first on the palate, but poached pear and papaya flavors emerge, then open to candied guava in the midpalate.",88,Eight Sides 2012 Sauvignon Blanc (Central Coast),,,,
"Biodynamically farmed, this young vineyard seems to improve with each new vintage. More and more you find an expression of soil details—delicate streaks of dried leaf, moist loam, a flavor of clay. The fruit is refined and perfectly ripe, without being fleshy. An elegant style, cellar-worthy but delicious already.",92,Sineann 2009 Schindler Vineyard Pinot Noir (Willamette Valley),,,,
"Nothing on the bottle says this is oaked, but this Albariño smells like burnt plywood and sawdust. It's chunky and fat on the palate, with woody melony flavors that finish salty and dried out.",83,Abadía de Tortoreos 2013 Albariño (Rías Baixas),,,,
"This blend of Shiraz, Cabernet Sauvignon, and Merlot has aromas of cherry, vanilla and a whiff of lifted eucalyptus. It conveys flavors of black cherry, red plum and dried herbs. Medium bodied, it has a persistent finish.",89,Budureasca 2013 Origini Reserve Red (Dealu Mare),,,,
"Dark, ripe, tarry aromas announce a macho Malbec. This is jammy and pulpy in texture, with more than enough extraction. Herbal, woodsy black-fruit flavors are supported by an oaky, resiny finish with black-pepper spice notes. Drink through 2018.",89,Matias Riccitelli 2014 Hey Malbec Malbec (Mendoza),,,,
"Herbal scents of briary berry and forest floor mingle with notes of mulled boysenberry, raspberry, sweet smoke and cured meat. The finish is dry and gripping, with a peppery note that stays through the close.",88,Backsberg 2008 Pumphouse Shiraz (Coastal Region),,,,
"94-96 Barrel sample. Lots of new wood here, maybe too dominant. But it is a stage, because the fruit weight is also there to give a wine of considerable complexity, dry and solid.",95,Château Langoa Barton 2009 Barrel sample  (Saint-Julien),,,,
"Lots of ripe, lush blackberry and cherry jam, mocha and cassis liqueur flavors in this full-bodied Cab. Tastes younger than it really is, with some brisk acids and firm tannins. Give it another 3–4 years in the cellar to let the parts continue to evolve.",89,Stryker Sonoma 2007 Estate Cabernet Sauvignon (Alexander Valley),,,,
"This is a surprisingly bright and enticing wine, with forward scents of red apple and orange that are laced with notes of wood and baking spice. The palate is rich and creamy, but not overly so, with good acidic cut to the lingering flavors of wood-grilled apple and peach. Drink now–2019.",91,Thelema 2014 Chardonnay (Stellenbosch),,,,
"Honeydew and lychee aromas abound on this very pretty wine. A bit of spice offsets delicate sweetness, and a strike of lemon-lime acidity shines through the finish.",87,Villa Wolf 2013 Gewürztraminer (Pfalz),,,,
"A terrifically flamboyant wine, filled with jazzy flavors that impress for their sheer hedonism. Peaches and pears veer way over to tropical fruits, and there's a lot of oak and lees to boot. The rich, creamy texture leads to a long, spicy finish in this young, delicious wine.",91,Kunde 2000 Reserve Chardonnay (Sonoma Valley),,,,
"Moderate in structure, full bodied and ripe, this wine is tightly wound in firm, strong tannin. Light flavors of cherry and orange integrate spiky accents of clove, tea and dried herb.",90,Roger Roessler 2015 Lennox Pinot Noir (Russian River Valley),,,,
"A barrel-fermented white Pinot Noir, this is bursting with broad, creamy flavors of ripe caramel-dipped apples and fresh pear. It might be mistaken for Chardonnay, except for the extra weight that carries through the lengthy finish. Though it's tempting to describe white Pinot Noirs as sparkling wines without the sparkle, this is much more interesting, and one of the rare examples that defines both a style and a standard for the rest.",94,Domaine Serene 2014 Coeur Blanc Pinot Noir (Willamette Valley),,,,
"Made in a fruit-driven style with an undercurrent of stony minerality, this medium-bodied blend of Grenache Blanc and Roussanne hints at pear and citrus. Drink now.",87,Château de Nages 2008 Réserve White (Costières de Nîmes),,,,
"This is an open, soft, ripe and fruity wine. With a finely integrated tannic structure and plenty of red fruits and acidity, it is a generous full wine that is ready to drink.",87,Casa Santos Lima 2014 Lab Reserva Red (Lisboa),,,,
"Verve continues to rock with their new Syrah. Fire up the barbie with steak or pork chops to eat with this lusty, full-bodied red wine. It's dry and tannic, with rich, complex flavors of blackberries, black currants, pepper and a sweet, salty meaty note, like the char on a broiled steak.",92,Verve 2006 Syrah (Sonoma Mountain),,,,
"Pungent and snappy up front, with grapefruit and nettle aromas, this is classic Leyda Sauvignon Blanc on the bouquet. On the palate, this is fresh, juicy and upright. Well-cut flavors of green pea, lime and tangerine finish pithy and firm.",89,San Pedro 2013 1865 Single Vineyard Sauvignon Blanc (Leyda Valley),,,,
"Feels sturdy and properly acidic, with melon, papaya and apple flavors running alongside almondy bitterness. Simple and quick on the finish; 60% Xarel-lo and 40% Chardonnay.",86,Albet I Noya 2010 Petit Albet Made with Organic Grapes Chardonnay-Xarel-lo White (Penedès),,,,
"A thick and chewy blend of Corvina, Merlot and Cabernet Sauvignon, this is thickly extracted and bold in style, with a dark, inky color and loads of jammy black fruit. Aged for two years in oak, it shows a succulent sweetness on the long, velvety finish.",88,Fabiano 2007 Vajo Red (Rosso del Veronese),,,,
"This small-production Cava from Muga in Rioja is elegant, lemony and tight as a drum. Aromas of apple, lime and yeast set up an acidic palate with modest lemon and apple flavors and a linear, focused feel. Finishes with zest and kick.",87,Muga NV Conde de Haro Brut Sparkling (Cava),,,,
"From the cool-climate Beckstoffer Lake Carneros vineyard site, this wine opens in a thickness of blue and red berries, the tannins soft and integrated yet weighted by a puckering persistence to the palate. Dried herb and cedar round out the highly full-bodied, ripe finish.",89,World's End 2013 Little Sister Reserve Merlot (Napa Valley),,,,
"Round and fruity, this is a crisp and pure wine. It has a straight line of acidity that cuts through the green apple and citrus fruits. The zesty texture dances on the palate.",88,Damien et Romain Bouchard 2010 Broc de Biques  (Chablis),,,,
"This appellation blend is a great introduction to the winery's style. It offers hibiscus, shiitake mushroom, cinnamon stick and sagebrush on the nose and is bright yet smoky on the palate, recalling roasted pork, cranberry sauce and earthy, meaty flavors.",91,Kynsi 2013 Pinot Noir (Edna Valley),,,,
"Blackberry and boysenberry flavors so ripe they seem sweet fill out this smooth, full-bodied wine. The texture is soft and not at all tannic, letting the potent fruit flavors flow easily through the finish.",87,Great American Wine Company 2013 Zinfandel (California),,,,
"This 100% Albariño from Ribeiro shows light orange blossom aromas. It's chunky and almost chewy, with lightly pithy citrus flavors and roundness to the palate. Finishes a touch pithy and bitter, with white pepper notes. May already be starting to fade; drink right away.",87,Coto de Gomariz 2010 X Albariño (Ribeiro),,,,
"Very citrusy aromas of fresh squeezed lemons grow rounder with pear and nectarine flesh, all cut by a white rock minerality, without many of the typical grassy notes. The palate is very tight with lime juice and green apples, and driven by chalky grip and vibrant acidity.",88,Baehner Fournier 2013 Vogelzang Vineyard Sauvignon Blanc (Happy Canyon of Santa Barbara),,,,
"Boysenberries and olallieberries explode on the nose of this bottling by the ever-adventurous Riboli family, bolstered by dried tarragon and turned earth. It is wondrously smooth and silky on the sip, with rising blueberry fruit and tons of depth, offering dried sage and other roasting herbs as well as dark chocolate and espresso flavors.",93,Opaque 2011 Malbec (Paso Robles),,,,
"Vibrant and racy, this Chard's bright acidity boosts and brightens the lime, pineapple, Meyer lemon and vanilla flavors. Try with grilled salmon with a tropical fruit salsa topping.",85,Claiborne & Churchill 2006 Chardonnay (Edna Valley),,,,
"Creamy, almost powdery pear flavors dominate, but the palate is illuminated by bright, sprightly lemon acidity. There is an innate balance that can be summed up as creamy lemon on a dry, yeasty background. This is moreish, appetizing and has a lasting, fruity finish.",89,Lucien Albrecht NV Brut Sparkling (Crémant d'Alsace),,,,
"Made from 100% Cab Franc, this is a soft, rather one-dimensional wine. It has complex flavors of cherries, red currants, cola, white pepper and herbs, but is short on structure and interest. Drink now.",86,Boëté 2009 Saunders Vineyard Reserve Cabernet Franc (Carmel Valley),,,,
"Compared to the Mazzoni, this baby has less fruity but pepperier, earthier aromas, and herbal ones, too: licorice and chocolate, although there’s some deeply scented blackberry. It seems crisper and more angular, and more tannic, with a great hidden depth of fruit that needs to be coaxed out through short-term aging.",88,Kenwood 1997 Nuns Canyon Zinfandel (Sonoma Valley),,,,
"Oaky bacon and barbecue smoke make for a burly wine-drinking experience in this full-bodied, expressive and somewhat heavy offering from the Dry Creek winery's estate.",85,Fritz 2013 Estate Grown Zinfandel (Dry Creek Valley),,,,
"Here's an excellent value from Central Italy. This plush and rich Montepulciano shows soft fruit and cherry surrounded by very spicy and savory notes of nutmeg, cardomam and turmeric. It would pair nicely with meat sauce, ground beef or meatloaf.",87,Talamonti 2011 Modà  (Montepulciano d'Abruzzo),,,,
"The purest Cabernet Sauvignon fruit, with dark chocolate and intense dark berry flavors. The tannins are so enveloped by the fruit and yet they promise great aging. At this stage, wood shows through the fruit, but the texture is so rich and opulent that it should easily become integrated.",96,Château Mouton Rothschild 2009  Pauillac,,,,
"Too soft for comfort, and too sweet, although the softness may exaggerate the true sugar content. Either way, this simple wine has cloying, candied blackberry and mocha flavors.",83,Herzog 2008 Special Reserve Cabernet Sauvignon (Alexander Valley),,,,
"Rubbery, generic berry and red-fruit aromas are decent, nothing more. This Garnacha-Tempranillo blend feels fresh, lean and wiry, with raw flavors of plum and red-berry fruits. A high-toned racy finish is the opposite of plush.",86,Viña Herminia 2014 Excelsus  (Rioja),,,,
"A mix of raisin and tomato on the bouquet is touched up by spice notes. This has a medium-weight body and hard tannins in front of live-wire plum, raspberry and mild herbal flavors. A spicy, lengthy finish is just right for Rioja gran reserva, and this still has time left on the clock, so drink now or hold through 2020.",91,Finca del Marquesado 2004 Gran Reserva  (Rioja),,,,
"Raspberry and cherry aromas are mild while not stirring much excitement. This feels a bit raw and tannic, but it's got enough body to hold up. Berry and plum flavors finish with hints of spice and chocolate.",87,Piattelli 2012 Premium Reserve Cabernet Sauvignon (Luján de Cuyo),,,,
"This shows the Diamond Creek signature of dryness, mountain tannins and voluptuously ripe, concentrated fruit. It's dense in blackberry jam and cassis flavors, with firm minerality and a lush toast note from the oak. Near perfection in all of its parts, it possesses those hard-to-define qualities of balance and elegance. Wonderful as it is now, the tannins suggest aging it for many years.",96,Diamond Creek 2009 Volcanic Hill Cabernet Sauvignon (Diamond Mountain District),,,,
"Fragrant and floral, with a bright golden color, this expression of Insolia shows a rich, creamy mouthfeel, with orange blossom and candied lemon flavors.",87,Valle dell'Acate 2011 Insolia (Vittoria),,,,
"The veteran San Luis Obispo-based winemaker heads south to the historic vineyard to produce this wine. A wildly dynamic nose suggests unripe lemon skin, pencil lead, oak and smoky wisps of a beach campfire. The woody, cedar element—though not really oaky—provides an intriguing palate of pencil shavings, green pear skins and lime pith.",92,Stephen Ross 2013 Bien Nacido Vineyard Chardonnay (Santa Maria Valley),,,,
"A Bordeaux-style blend of Cabernet, Malbec and Merlot, this bright and grapy effort pleasingly integrates slightly rougher notes of earth, leaf and stem. It all works here, adding texture and detail to the tart berry fruits. Drink in the next 3–5 years.",90,Adamant Cellars 2008 Nalin Red (Columbia Valley (WA)),,,,
"This wine hits the palate with authority, showing pretty black-cherry and cassis flavors, and soft, slightly leathery, drying tannins. The well-structured Red Mountain fruit has the potential to age well for a decade or more.",90,Obelisco Estate 2009 Estate Grown Cabernet Sauvignon (Red Mountain),,,,
"A mix of 70% Sangiovese and other international red grapes, this would pair well with pizza or pasta with meat ragù. It shows flavors of cherry, forest berry, cola, almond and a touch of mild tobacco.",87,Carpineto 2011 Dogajolo Red (Toscana),,,,
"This '07 is a bit tired already, with a muted nose offering up subtle hints of strawberry hull and peach fuzz. The mouth offers a bit more by way of red currant, rhubarb and limey citrus notes. The finish, though a bit tart, is crisp and clean.",83,Petit Bistro 2007 Rosé (Vin de Pays d'Oc),,,,
"This mature Primitivo from the Salento area of Southern Italy offers plump notes of black cherry, raspberry jam and dried figs. The mouthfeel is chewy and soft with a velvety, chewy finish.",86,Cantele 2006 Primitivo (Salento),,,,
"This impressive wine is full bodied, round and dusty in texture, filled with deep cherry fruit and dark chocolate notes. It finishes long and softly tannic. Drink now–2025.",92,Clos Henri 2013 Pinot Noir (Marlborough),,,,
"Aromas suggest crushed blue flower, tilled soil, spice and perfumed berries. The savory palate delivers ripe black cherry and wild raspberry alongside notes of clove. Supple and smooth, it will offer easy drinking enjoyment now through 2016.",90,Brezza 2012 Vigna Santa Rosalia  (Nebbiolo d'Alba),,,,
This bold and fruity rosé carries scents and flavors of cherry candy. It's a fine bottle for chilling and sharing with summer picnic foods.,86,Del Rio 2014 Rosé (Rogue Valley),,,,
"A single-vineyard blend of Touriga Nacional and Merlot, this is a supremely dense wine. It is dark, almost black in color, concentrated both from rich tannins and wood aging. Its dark color is replicated in the dense dark character of the wine and its powerful fruits. Age this wine, don't drink before 2020.",92,J. Portugal Ramos 2015 Quinta da Viçosa TM Red (Alentejano),,,,
"Youthful tannins and ageability always characterize this Cab, which contains a splash of Syrah. Like its predecessors, it's very dry, with herb-infused cherry and currant flavors, and new oak plays only a supporting role. It's really an elegant wine and a great value at this price.",91,Geyser Peak 2005 Block Collection Walking Tree Cabernet Sauvignon (Alexander Valley),,,,
"There is a touch of earthiness typical of Menetou-Salon in this wine. It brings out gooseberry, catty flavors as well as swathes of citrus. Very crisp, this is a wine that could do with a year to round out.",87,Fournier Père et Fils 2012 Côtes des Morogues  (Menetou-Salon),,,,
"Earthy aromas lead to a wine that is at a stage of development that suppresses fruit. The wood aging and the extracted structure are still strong. Hints of juicy black fruits emerge, promising a good, if tannic future. Wait until 2017.",85,Château de Sours 2011 La Fleur d'Amélie  (Bordeaux),,,,
"Soft and fruity, this is a generous, ripe wine that's full of juicy red-cherry fruits and gentle tannins. It has some richness, giving a sweet character to this open, ready-to-drink wine.",86,Vignerons de Bel Air 2011 Eté Indien  (Brouilly),,,,
"Very fragrant and floral, this fun Prosecco (closed with a string instead of a capsule) offers aromas of sweet fruit and honeysuckle. The wine is simple, clean, crisp and ends with bright peach flavors.",84,Lisabella NV Gran Resèe Prosecco (Colli Trevigiani),,,,
"Zesty pepper and herb aromas accent this elegant but fruity Pinot Noir. Tart red cherry and berry flavors are crisply concentrated, fringed by fine tannins and a lingering murmur of briar wood. Drink now through 2019.",89,Villa Wolf 2014 Pinot Noir (Pfalz),,,,
"This wine seems fruity, sweet and pure, with wonderfully bracing acidity and gentle tannins. The mouthfeel is light and graceful. Its notes of raspberry and smoky oak make it amazingly drinkable.",93,Flowers 2010 Pinot Noir (Sonoma Coast),,,,
"Bruna Grimaldi and her family present a delicious wine with bright spice and crisp fruit backed by a very distinct note of sweet marzipan. Balsam endnotes of rosemary, ginger and cola give the wine lift and buoyancy on the finish.",92,Grimaldi Bruna 2008 Bricco Ambrogio  (Barolo),,,,
"This offers aromas of red berry, leafy underbrush and a whiff of chopped mint. The juicy palate delivers succulent black cherry, orange zest and ground pepper alongside sleek tannins.",89,Mirafiore 2015  Barbera d'Alba Superiore,,,,
"Unusually complex for a rosé, this medium- to full-bodied wine offers a mix of red berries and melon, hints of cinnamon and clove, richness reminiscent of white chocolate and even a tinge of mocha on the lengthy finish. Drink now–2018.",92,Château la Genestière 2016  Tavel,,,,
"This estate wine, originating from the vineyards that has been in the Queyrens family for more than 50 years, offers plenty of fruit here. The taste laces acidity and attractive black-currant flavors. There are tannins and a structure that will allow the wine to develop. Drink from 2018.",87,Château Pilet 2015  Bordeaux,,,,
"A powerful spice rack of mace, allspice and cinnamon stick coat aromas of roasted tomatoes on this wine from the longtime Alsatian-focused producer. The flavors come and go quickly, but feature orange peel-driven acidity, squeezed plum fruit and cranberry juice.",89,Claiborne & Churchill 2012 Pinot Noir (Edna Valley),,,,
"Vanilla, clove, baking spice and dark fruit aromas lead to a palate plush with full ripe generous fruit and barrel flavors. It's a hedonistic delight, with the barrel influence playing a prominent role.",90,Fielding Hills 2013 Estate Riverbend Vineyard Syrah (Wahluke Slope),,,,
Wiry red-berry aromas are lean and stalky smelling. This feels tight with little excess weight or body. Flavors of peppery red fruits come with a broadside shot of oak in front of a short finish.,85,Finca Flichman 2012 Reserva Malbec (Mendoza),,,,
"The aroma says wood, and that's what the taste confirms. To go with the wood, there is rounded apricot and peach-flavored fruit, open and rich. The wine has a youthful taut edge, finishing with the greatest acidity.",90,Domaine du Chalet Pouilly 2007  Pouilly-Fuissé,,,,
"Sipping this recalls biting into a ripe, sharp and crisp Cox Orange Pippin apple: juiciness, freshness and crunchy texture. With time, fresh orange peel joins the aromatic fray, while the palate stays exquisitely fresh and totally balanced. This is utterly appetizing and moreish with lots of verve and bouncy joy. A super-clean finish.",93,Hirsch 2013 Heiligenstein Reserve Riesling (Kamptal),,,,
"Winemaker Kim Crawford has turned out a solid effort, ably combining the brash fruit of Central Otago with some measure of finesse. Smoky, campfire-like notes, roasted beets and greens accent black cherry and plum flavors. It's still a bit crisp and edgy on the finish, but look for the texture to smooth out by the end of 2016.",90,Loveblock 2012 Pinot Noir (Central Otago),,,,
"This is a soft, easy Cabernet, with a gentle mouthfeel and forward blackberry, currant and chocolate flavors. It's not terribly complicated, but it is sweet and clean. Drink now.",86,J. Lohr 2008 Hilltop Cabernet Sauvignon (Paso Robles),,,,
"This wine needs to be decanted. At first the scents and flavors of green produce abound, and the fruit is masked. After some hours, it begins to show more fruit and less of the vegetal flavors, but remains a bit sharp and short.",86,Helix by Reininger 2011 Cabernet Sauvignon (Columbia Valley (WA)),,,,
"Crusty on the nose, this has an asphalt note that transitions into hard spice and sour berry notes. It has flavors of creamy, minty oak and medicinal berry fruit. A lasting flavor of oak-driven spice and a hint of green carry some heat.",83,oops 2011 Red (Central Valley),,,,
"Deeply flavored in raspberries, cherries, red licorice and exotic dusty spices, this Pinot Noir has a tannin-acid tightness that makes it aloof and hard. Although it's dry, it's so rich in fruit, it tastes sweet. A very fine wine, but needs some time to come around. Give it four or five years to mellow.",92,Matrix 2009 Reserve Nunes Vineyard Pinot Noir (Russian River Valley),,,,
"New leather, mature black-skinned fruit, tilled soil and a touch of dark spice are some of the aromas you'll find on this fantastic, full-bodied red. The big, velvety palate shows power and finesse, offering mouthfuls of juicy wild cherry, black raspberry, licorice, Mediterranean herb and a note of exotic spice framed in firm, ripe tannins. It's already balanced and delicious, but hold for more complexity. Drink 2020–2035.",98,Baricci 2010 Nello Riserva  (Brunello di Montalcino),,,,
"Uniquely sea-salty aromas of kelp mesh with sharp Italian herbs and heavily spiced cherry on the nose of this wine from a vineyard at the western edge of the Sta. Rita Hills. Flavors range from raspberry and tart cranberry to clove, cardamom and espresso.",92,La Montagne 2012 Bouna Terra Vineyard Pinot Noir (Sta. Rita Hills),,,,
"Plump melon and stone fruit aromas are a touch broken down and mealy. This Godello feels fleshy and round, with pulpy weight. Tangerine and tropical fruit flavors weigh in on the heavy side, while the finish is chunky and pithy in flavor.",85,Alvarez de Toledo 2013 Godello (Bierzo),,,,
"Initially earthy aromas give way to red fruits. The wine follows the same pattern, the barnyard flavors opening out with the ripe red plum and strawberry fruits. There is a delicious richness here, balanced with acidity and firm tannins.",92,Pierre Morey 2005 Santenots Premier Cru  (Volnay),,,,
"There's an earthy, leathery feel to this wine that recalls button mushroom, forest floor and dried rose petal. It shows an informal, compact disposition in the mouth.",83,Giuseppe Lonardi 2010  Valpolicella Classico,,,,
"Cherries and chocolate are the hallmark of the Zins at Maryhill. The fruit is pretty and the chocolate smooth, certainly a crowd-pleasing style. The finish is clean and supple.",87,Maryhill 2009 Proprietor's Reserve Zinfandel (Columbia Valley (WA)),,,,
